IDGr    IDsgr    NGW    Ms    SFR    Zmet
224	0	1090.0	655592700.0	0.15802796	0.011311408
225	0	813.0	916218300.0	0.11907527	0.01764182
213	0	905.0	569567870.0	0.06441638	0.012951921
223	0	638.0	264465952.0	0.06522849	0.0076496075
223	3	101.0	22723240.0	0.002899425	0.0051203948
240	0	0.0	577508860.0	0.067253545	0.014718754
237	0	653.0	534188480.0	0.050544985	0.017223941
222	0	641.0	146056000.0	0.089792	0.0045568617
222	1	215.0	94242360.0	0.03357866	0.008576848
234	0	1015.0	741030530.0	0.15794164	0.01333251
220	0	656.0	455961920.0	0.10690233	0.010937897
220	1	166.0	65576968.0	0.011598231	0.007002918
246	0	315.0	127963840.0	0.02419076	0.010512953
242	0	966.0	533649280.0	0.11463232	0.01371821
242	4	5.0	1047792.56	0.0	0.0
190	0	790.0	351410944.0	0.13074638	0.0077205976
190	1	69.0	24924548.0	0.0032901366	0.012512888
370	0	307.0	83101216.0	0.012246602	0.0055248793
385	0	102.0	38070544.0	0.0029751284	0.0083870925
252	0	243.0	93115416.0	0.010429249	0.006553698
228	0	993.0	546291710.0	0.118185535	0.0095170755
232	0	422.0	221984064.0	0.017257355	0.011405713
229	0	980.0	532232064.0	0.09175071	0.01152622
283	0	489.0	141071488.0	0.018648619	0.0053846035
873	0	38.0	13217576.0	0.0	0.0
235	0	1411.0	1141540100.0	0.12640382	0.017152168
231	0	1243.0	1131022340.0	0.04322915	0.035304654
244	0	485.0	399156800.0	0.0405136	0.014352958
255	0	937.0	594527940.0	0.065340064	0.01593901
254	0	785.0	569415740.0	0.06763073	0.01610303
250	0	0.0	1048870340.0	0.06306517	0.02453519
241	0	1195.0	970766980.0	0.115203544	0.01670705
238	0	1184.0	523378560.0	0.11414683	0.010771509
245	0	441.0	321736256.0	0.026711985	0.017590245
247	0	862.0	800651840.0	0.05063902	0.020978088
331	0	420.0	149209968.0	0.054345142	0.0053044874
850	0	22.0	7102529.0	0.0	0.0
282	0	288.0	150190672.0	0.041388784	0.009121085
282	2	66.0	8018189.0	0.00027904622	0.014289233
976	0	43.0	11983574.0	0.0	0.0
271	0	403.0	332489824.0	0.040995255	0.0156099545
393	0	140.0	40694216.0	0.0032854048	0.008100089
393	1	14.0	5645593.5	0.001443056	0.010507166
500	0	49.0	14444245.0	0.0016581899	0.0056912014
500	1	6.0	1627513.5	0.000187408	0.0045765485
243	0	1274.0	963109380.0	0.12542371	0.014016936
236	0	572.0	201181040.0	0.07911815	0.0062794127
251	0	558.0	500462400.0	0.040238895	0.019469485
251	2	19.0	5411434.0	0.0	0.0
248	0	469.0	155561248.0	0.049761463	0.0066253147
256	0	754.0	505275136.0	0.07635983	0.013252082
270	0	762.0	543543230.0	0.040575206	0.019055624
264	0	0.0	403374912.0	0.041480288	0.016144784
249	0	1406.0	348318336.0	0.045520265	0.0053419876
214	0	467.0	76467640.0	0.00880174	0.00651813
261	0	560.0	395251136.0	0.0335811	0.015302072
266	0	745.0	438128864.0	0.054864734	0.012140453
272	0	889.0	460149568.0	0.01733987	0.016755989
263	0	943.0	277373984.0	0.08311756	0.0064530596
262	0	245.0	136695120.0	0.015212884	0.012297425
268	0	1044.0	706222850.0	0.06966452	0.017492497
260	0	533.0	323881408.0	0.029512852	0.01358947
257	0	770.0	320102112.0	0.09551223	0.007256758
274	0	867.0	280940576.0	0.059807573	0.00720525
265	0	301.0	66574596.0	0.007880664	0.007563053
265	1	48.0	30479446.0	0.00016646237	0.022223255
265	2	25.0	14627776.0	0.003483765	0.005841167
289	0	120.0	44273320.0	0.0047027264	0.00817936
259	0	0.0	232952528.0	0.050410938	0.007869467
293	0	450.0	116150944.0	0.007256482	0.0070576207
273	0	1118.0	725443900.0	0.09074547	0.013385147
292	0	381.0	184515968.0	0.03800579	0.007768017
292	13	5.0	1561435.8	0.0	0.0
276	0	824.0	591989700.0	0.04922101	0.022004545
288	0	732.0	502058304.0	0.02088203	0.018353617
278	0	932.0	351272352.0	0.05587135	0.008308445
286	0	582.0	399792672.0	0.03741152	0.015122962
345	0	831.0	196171744.0	0.05240954	0.0052333134
782	0	101.0	32749006.0	0.0061104116	0.011616477
290	0	585.0	338357344.0	0.04459862	0.0098471595
277	0	758.0	653544510.0	0.03216205	0.026867094
275	0	441.0	155565056.0	0.24919966	0.0040084342
275	1	152.0	69173040.0	0.007853431	0.009479325
275	7	8.0	1809193.4	0.0	0.0
281	0	502.0	348771360.0	0.025135936	0.014200532
300	0	546.0	339510528.0	0.016053483	0.023243686
280	0	828.0	293172800.0	0.050453827	0.008321621
301	0	731.0	422599200.0	0.049508456	0.012505141
319	0	614.0	512622400.0	0.121295124	0.011038192
269	0	554.0	281575360.0	0.07384063	0.009523529
285	0	589.0	300493504.0	0.040256515	0.008959039
342	0	361.0	254913152.0	0.01863555	0.016801806
342	4	2.0	2140127.5	0.0	0.0
472	0	191.0	49341212.0	0.022388585	0.004844306
890	0	10.0	4040654.0	0.0	0.0
310	0	667.0	233245600.0	0.035489254	0.007513874
310	6	2.0	2385288.2	0.0	0.0
304	0	452.0	247697696.0	0.067579865	0.008915054
297	0	802.0	194316512.0	0.0652295	0.006543783
305	0	1009.0	668784960.0	0.08209378	0.015950225
303	0	676.0	541457980.0	0.04276245	0.018049588
322	0	0.0	230145792.0	0.03074073	0.010851463
322	3	0.0	1105329.0	0.0009901029	0.0076801567
299	0	952.0	490691168.0	0.057864442	0.010168947
295	0	594.0	431024640.0	0.10939117	0.010205289
287	0	533.0	78561640.0	0.025026552	0.00340311
298	0	767.0	402387072.0	0.05869458	0.008573944
339	0	293.0	150482304.0	0.0075773546	0.011808156
323	0	432.0	239088912.0	0.03882837	0.012503795
302	0	161.0	82835040.0	0.021608623	0.0077695725
302	1	125.0	32318866.0	9.055316e-05	0.0062934104
302	2	32.0	8898174.0	0.0	0.0
315	0	421.0	103441864.0	0.019028751	0.00670768
334	0	333.0	177323552.0	0.034844544	0.00976067
344	1	101.0	20235240.0	0.0	0.0
318	0	548.0	220062512.0	0.050209712	0.0069525223
327	0	519.0	307238016.0	0.06788288	0.010161474
307	0	782.0	281876480.0	0.08310487	0.008679633
311	0	559.0	357298528.0	0.067611605	0.008751945
309	0	551.0	228047520.0	0.034696195	0.0073506483
314	0	259.0	85891096.0	0.019747937	0.0049779983
313	0	1210.0	596713020.0	0.093581505	0.012750699
317	0	649.0	347998784.0	0.05355578	0.009213001
332	0	247.0	70495344.0	0.010354626	0.00441466
320	0	490.0	73543584.0	0.019609345	0.004012005
316	0	756.0	439955232.0	0.091006115	0.012219169
308	0	289.0	208894704.0	0.05419568	0.009324322
308	5	16.0	2752400.5	0.00037761286	0.008362621
352	0	444.0	252537744.0	0.02595444	0.015683798
